date_id,date,year,month,month_name,quarter,day,weekday,weekday_name,is_weekend
2358,2024-06-15,2024,6,June,2,15,6,Saturday,True
2359,2024-06-16,2024,6,June,2,16,7,Sunday,True
2360,2024-06-17,2024,6,June,2,17,1,Monday,False
2361,2024-06-18,2024,6,June,2,18,2,Tuesday,False
2362,2024-06-19,2024,6,June,2,19,3,Wednesday,False
2363,2024-06-20,2024,6,June,2,20,4,Thursday,False
2364,2024-06-21,2024,6,June,2,21,5,Friday,False
2365,2024-06-22,2024,6,June,2,22,6,Saturday,True
2366,2024-06-23,2024,6,June,2,23,7,Sunday,True
2367,2024-06-24,2024,6,June,2,24,1,Monday,False
2368,2024-06-25,2024,6,June,2,25,2,Tuesday,False
2369,2024-06-26,2024,6,June,2,26,3,Wednesday,False
2370,2024-06-27,2024,6,June,2,27,4,Thursday,False
2371,2024-06-28,2024,6,June,2,28,5,Friday,False
2372,2024-06-29,2024,6,June,2,29,6,Saturday,True
2373,2024-06-30,2024,6,June,2,30,7,Sunday,True
2374,2024-07-01,2024,7,July,3,1,1,Monday,False
2375,2024-07-02,2024,7,July,3,2,2,Tuesday,False
2376,2024-07-03,2024,7,July,3,3,3,Wednesday,False
2377,2024-07-04,2024,7,July,3,4,4,Thursday,False
2378,2024-07-05,2024,7,July,3,5,5,Friday,False
2379,2024-07-06,2024,7,July,3,6,6,Saturday,True
2380,2024-07-07,2024,7,July,3,7,7,Sunday,True
2381,2024-07-08,2024,7,July,3,8,1,Monday,False
2382,2024-07-09,2024,7,July,3,9,2,Tuesday,False
2383,2024-07-10,2024,7,July,3,10,3,Wednesday,False
2384,2024-07-11,2024,7,July,3,11,4,Thursday,False
2385,2024-07-12,2024,7,July,3,12,5,Friday,False
2386,2024-07-13,2024,7,July,3,13,6,Saturday,True
2387,2024-07-14,2024,7,July,3,14,7,Sunday,True
2388,2024-07-15,2024,7,July,3,15,1,Monday,False
2389,2024-07-16,2024,7,July,3,16,2,Tuesday,False
2390,2024-07-17,2024,7,July,3,17,3,Wednesday,False
2391,2024-07-18,2024,7,July,3,18,4,Thursday,False
2392,2024-07-19,2024,7,July,3,19,5,Friday,False
2393,2024-07-20,2024,7,July,3,20,6,Saturday,True
2394,2024-07-21,2024,7,July,3,21,7,Sunday,True
2395,2024-07-22,2024,7,July,3,22,1,Monday,False
2396,2024-07-23,2024,7,July,3,23,2,Tuesday,False
2397,2024-07-24,2024,7,July,3,24,3,Wednesday,False
2398,2024-07-25,2024,7,July,3,25,4,Thursday,False
2399,2024-07-26,2024,7,July,3,26,5,Friday,False
2400,2024-07-27,2024,7,July,3,27,6,Saturday,True
2401,2024-07-28,2024,7,July,3,28,7,Sunday,True
2402,2024-07-29,2024,7,July,3,29,1,Monday,False
2403,2024-07-30,2024,7,July,3,30,2,Tuesday,False
2404,2024-07-31,2024,7,July,3,31,3,Wednesday,False
2405,2024-08-01,2024,8,August,3,1,4,Thursday,False
2406,2024-08-02,2024,8,August,3,2,5,Friday,False
2407,2024-08-03,2024,8,August,3,3,6,Saturday,True
2408,2024-08-04,2024,8,August,3,4,7,Sunday,True
2409,2024-08-05,2024,8,August,3,5,1,Monday,False
2410,2024-08-06,2024,8,August,3,6,2,Tuesday,False
2411,2024-08-07,2024,8,August,3,7,3,Wednesday,False
2412,2024-08-08,2024,8,August,3,8,4,Thursday,False
2413,2024-08-09,2024,8,August,3,9,5,Friday,False
2414,2024-08-10,2024,8,August,3,10,6,Saturday,True
2415,2024-08-11,2024,8,August,3,11,7,Sunday,True
2416,2024-08-12,2024,8,August,3,12,1,Monday,False
2417,2024-08-13,2024,8,August,3,13,2,Tuesday,False
2418,2024-08-14,2024,8,August,3,14,3,Wednesday,False
2419,2024-08-15,2024,8,August,3,15,4,Thursday,False
2420,2024-08-16,2024,8,August,3,16,5,Friday,False
2421,2024-08-17,2024,8,August,3,17,6,Saturday,True
2422,2024-08-18,2024,8,August,3,18,7,Sunday,True
2423,2024-08-19,2024,8,August,3,19,1,Monday,False
2424,2024-08-20,2024,8,August,3,20,2,Tuesday,False
2425,2024-08-21,2024,8,August,3,21,3,Wednesday,False
2426,2024-08-22,2024,8,August,3,22,4,Thursday,False
2427,2024-08-23,2024,8,August,3,23,5,Friday,False
2428,2024-08-24,2024,8,August,3,24,6,Saturday,True
2429,2024-08-25,2024,8,August,3,25,7,Sunday,True
2430,2024-08-26,2024,8,August,3,26,1,Monday,False
2431,2024-08-27,2024,8,August,3,27,2,Tuesday,False
2432,2024-08-28,2024,8,August,3,28,3,Wednesday,False
2433,2024-08-29,2024,8,August,3,29,4,Thursday,False
2434,2024-08-30,2024,8,August,3,30,5,Friday,False
2435,2024-08-31,2024,8,August,3,31,6,Saturday,True
2436,2024-09-01,2024,9,September,3,1,7,Sunday,True
2437,2024-09-02,2024,9,September,3,2,1,Monday,False
2438,2024-09-03,2024,9,September,3,3,2,Tuesday,False
2439,2024-09-04,2024,9,September,3,4,3,Wednesday,False
2440,2024-09-05,2024,9,September,3,5,4,Thursday,False
2441,2024-09-06,2024,9,September,3,6,5,Friday,False
2442,2024-09-07,2024,9,September,3,7,6,Saturday,True
2443,2024-09-08,2024,9,September,3,8,7,Sunday,True
2444,2024-09-09,2024,9,September,3,9,1,Monday,False
2445,2024-09-10,2024,9,September,3,10,2,Tuesday,False
2446,2024-09-11,2024,9,September,3,11,3,Wednesday,False
2447,2024-09-12,2024,9,September,3,12,4,Thursday,False
2448,2024-09-13,2024,9,September,3,13,5,Friday,False
2449,2024-09-14,2024,9,September,3,14,6,Saturday,True
2450,2024-09-15,2024,9,September,3,15,7,Sunday,True
2451,2024-09-16,2024,9,September,3,16,1,Monday,False
2452,2024-09-17,2024,9,September,3,17,2,Tuesday,False
2453,2024-09-18,2024,9,September,3,18,3,Wednesday,False
2454,2024-09-19,2024,9,September,3,19,4,Thursday,False
2455,2024-09-20,2024,9,September,3,20,5,Friday,False
2456,2024-09-21,2024,9,September,3,21,6,Saturday,True
2457,2024-09-22,2024,9,September,3,22,7,Sunday,True
2458,2024-09-23,2024,9,September,3,23,1,Monday,False
2459,2024-09-24,2024,9,September,3,24,2,Tuesday,False
2460,2024-09-25,2024,9,September,3,25,3,Wednesday,False
2461,2024-09-26,2024,9,September,3,26,4,Thursday,False
2462,2024-09-27,2024,9,September,3,27,5,Friday,False
2463,2024-09-28,2024,9,September,3,28,6,Saturday,True
2464,2024-09-29,2024,9,September,3,29,7,Sunday,True
2465,2024-09-30,2024,9,September,3,30,1,Monday,False
2466,2024-10-01,2024,10,October,4,1,2,Tuesday,False
2467,2024-10-02,2024,10,October,4,2,3,Wednesday,False
2468,2024-10-03,2024,10,October,4,3,4,Thursday,False
2469,2024-10-04,2024,10,October,4,4,5,Friday,False
2470,2024-10-05,2024,10,October,4,5,6,Saturday,True
2471,2024-10-06,2024,10,October,4,6,7,Sunday,True
2472,2024-10-07,2024,10,October,4,7,1,Monday,False
2473,2024-10-08,2024,10,October,4,8,2,Tuesday,False
2474,2024-10-09,2024,10,October,4,9,3,Wednesday,False
2475,2024-10-10,2024,10,October,4,10,4,Thursday,False
2476,2024-10-11,2024,10,October,4,11,5,Friday,False
2477,2024-10-12,2024,10,October,4,12,6,Saturday,True
2478,2024-10-13,2024,10,October,4,13,7,Sunday,True
2479,2024-10-14,2024,10,October,4,14,1,Monday,False
2480,2024-10-15,2024,10,October,4,15,2,Tuesday,False
2481,2024-10-16,2024,10,October,4,16,3,Wednesday,False
2482,2024-10-17,2024,10,October,4,17,4,Thursday,False
2483,2024-10-18,2024,10,October,4,18,5,Friday,False
2484,2024-10-19,2024,10,October,4,19,6,Saturday,True
2485,2024-10-20,2024,10,October,4,20,7,Sunday,True
2486,2024-10-21,2024,10,October,4,21,1,Monday,False
2487,2024-10-22,2024,10,October,4,22,2,Tuesday,False
2488,2024-10-23,2024,10,October,4,23,3,Wednesday,False
2489,2024-10-24,2024,10,October,4,24,4,Thursday,False
2490,2024-10-25,2024,10,October,4,25,5,Friday,False
2491,2024-10-26,2024,10,October,4,26,6,Saturday,True
2492,2024-10-27,2024,10,October,4,27,7,Sunday,True
2493,2024-10-28,2024,10,October,4,28,1,Monday,False
2494,2024-10-29,2024,10,October,4,29,2,Tuesday,False
2495,2024-10-30,2024,10,October,4,30,3,Wednesday,False
2496,2024-10-31,2024,10,October,4,31,4,Thursday,False
2497,2024-11-01,2024,11,November,4,1,5,Friday,False
2498,2024-11-02,2024,11,November,4,2,6,Saturday,True
2499,2024-11-03,2024,11,November,4,3,7,Sunday,True
2500,2024-11-04,2024,11,November,4,4,1,Monday,False
2501,2024-11-05,2024,11,November,4,5,2,Tuesday,False
2502,2024-11-06,2024,11,November,4,6,3,Wednesday,False
2503,2024-11-07,2024,11,November,4,7,4,Thursday,False
2504,2024-11-08,2024,11,November,4,8,5,Friday,False
2505,2024-11-09,2024,11,November,4,9,6,Saturday,True
2506,2024-11-10,2024,11,November,4,10,7,Sunday,True
2507,2024-11-11,2024,11,November,4,11,1,Monday,False
2508,2024-11-12,2024,11,November,4,12,2,Tuesday,False
2509,2024-11-13,2024,11,November,4,13,3,Wednesday,False
2510,2024-11-14,2024,11,November,4,14,4,Thursday,False
2511,2024-11-15,2024,11,November,4,15,5,Friday,False
2512,2024-11-16,2024,11,November,4,16,6,Saturday,True
2513,2024-11-17,2024,11,November,4,17,7,Sunday,True
2514,2024-11-18,2024,11,November,4,18,1,Monday,False
2515,2024-11-19,2024,11,November,4,19,2,Tuesday,False
2516,2024-11-20,2024,11,November,4,20,3,Wednesday,False
2517,2024-11-21,2024,11,November,4,21,4,Thursday,False
2518,2024-11-22,2024,11,November,4,22,5,Friday,False
2519,2024-11-23,2024,11,November,4,23,6,Saturday,True
2520,2024-11-24,2024,11,November,4,24,7,Sunday,True
2521,2024-11-25,2024,11,November,4,25,1,Monday,False
2522,2024-11-26,2024,11,November,4,26,2,Tuesday,False
2523,2024-11-27,2024,11,November,4,27,3,Wednesday,False
2524,2024-11-28,2024,11,November,4,28,4,Thursday,False
2525,2024-11-29,2024,11,November,4,29,5,Friday,False
2526,2024-11-30,2024,11,November,4,30,6,Saturday,True
2527,2024-12-01,2024,12,December,4,1,7,Sunday,True
2528,2024-12-02,2024,12,December,4,2,1,Monday,False
2529,2024-12-03,2024,12,December,4,3,2,Tuesday,False
2530,2024-12-04,2024,12,December,4,4,3,Wednesday,False
2531,2024-12-05,2024,12,December,4,5,4,Thursday,False
2532,2024-12-06,2024,12,December,4,6,5,Friday,False
2533,2024-12-07,2024,12,December,4,7,6,Saturday,True
2534,2024-12-08,2024,12,December,4,8,7,Sunday,True
2535,2024-12-09,2024,12,December,4,9,1,Monday,False
2536,2024-12-10,2024,12,December,4,10,2,Tuesday,False
2537,2024-12-11,2024,12,December,4,11,3,Wednesday,False
2538,2024-12-12,2024,12,December,4,12,4,Thursday,False
2539,2024-12-13,2024,12,December,4,13,5,Friday,False
2540,2024-12-14,2024,12,December,4,14,6,Saturday,True
2541,2024-12-15,2024,12,December,4,15,7,Sunday,True
2542,2024-12-16,2024,12,December,4,16,1,Monday,False
2543,2024-12-17,2024,12,December,4,17,2,Tuesday,False
2544,2024-12-18,2024,12,December,4,18,3,Wednesday,False
2545,2024-12-19,2024,12,December,4,19,4,Thursday,False
2546,2024-12-20,2024,12,December,4,20,5,Friday,False
2547,2024-12-21,2024,12,December,4,21,6,Saturday,True
2548,2024-12-22,2024,12,December,4,22,7,Sunday,True
2549,2024-12-23,2024,12,December,4,23,1,Monday,False
2550,2024-12-24,2024,12,December,4,24,2,Tuesday,False
2551,2024-12-25,2024,12,December,4,25,3,Wednesday,False
2552,2024-12-26,2024,12,December,4,26,4,Thursday,False
2553,2024-12-27,2024,12,December,4,27,5,Friday,False
2554,2024-12-28,2024,12,December,4,28,6,Saturday,True
2555,2024-12-29,2024,12,December,4,29,7,Sunday,True
2556,2024-12-30,2024,12,December,4,30,1,Monday,False
2557,2024-12-31,2024,12,December,4,31,2,Tuesday,False
